year,month,day,country,title,text,hazard-category,product-category,hazard,product
2020,5,7,ie,Urgent Recall:  Plastic Utensils May Contain Elevated Levels of Harmful Chemicals,"Consumers are advised to immediately discontinue use of certain plastic utensils due to potential contamination with elevated levels of hazardous chemicals.  A recall is in effect for batches of utensils detailed in the accompanying report.  These materials may be leaching harmful substances into food items, exceeding acceptable EU limits. While immediate health risks are not anticipated, precautionary measures are required.  This alert is categorized as a critical information alert (Category 1).  Full details, including affected product codes and batch numbers, are presented in the attached document. This recall pertains to plastic kitchenware items.  Please contact us with any questions or concerns at [phone number] or [email address].  Affected product batches are [omitted].",migration,food contact materials,other,plastics
2020,8,7,ie,Fiskars Spoon Recall: Potential Chemical Contamination,"Fiskars is recalling a batch of Functional Form spoons due to a potential chemical contamination issue.  The nylon spoon with an orange silicone rim, batch code 191223 (product code 1027299), may release potentially harmful primary aromatic amines into food.  This recall affects spoons sourced from China and potentially sold through Amazon.  Customers with this specific batch are advised to return the item for a full refund.  This is an important consumer safety notice.  Incident number 2020.45.  Please contact Fiskars customer service for further information.",migration,food contact materials,other,plastics
2020,1,16,ie,Safety Recall: Certain IKEA Travel Mugs Potentially Contain Elevated Phthalates,"IKEA is initiating a voluntary recall of specific Troligtvis travel mugs due to potential elevated levels of dibutyl phthalate (DBP).  The recall affects beige (article number 504.124.47) and blue (article number 504.269.20) mugs marked 'Made in India'. These mugs were sold between October 2019 and January 2020.  No immediate health concerns are anticipated, as exposure is considered chronic.  Affected mugs are identified by specific batch codes.  Stores will display prominent recall notices.  This recall does not include Troligtvis travel mugs marked 'Made in Italy'.  Customers with affected mugs are encouraged to return them to IKEA for a full refund.  This safety precaution is essential for maintaining consumer health and product safety standards.  Further details and instructions are available at IKEA's dedicated website and customer service centers. ",migration,food contact materials,other,plastics
2020,8,7,ie,Fiskars Spoon Recall: Potential Chemical Leaching,"Fiskars is recalling a batch of Functional Form Spoons due to a potential chemical migration issue.  Specifically, some spoons may release certain chemicals above allowable EU limits.  The affected batch, with code 191223 and product code 1027299, were manufactured in China and may be found at retail locations including Amazon.  Consumers who have purchased this item are urged to return it to the place of purchase for a full refund.  This voluntary recall is a precautionary measure and does not constitute an immediate health hazard.  Further details are available on the Fiskars website.",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall: Plastic Utensils May Contain Excessive Aromatic Amines,"A nationwide recall is underway for certain plastic kitchen utensils.  Preliminary testing indicates elevated levels of primary aromatic amines exceeding European safety standards.  Affected batches are not expected to cause immediate harm, but consumers are advised to discontinue use immediately and return the items to the point of purchase for a full refund.  The impacted products, along with their batch codes and origins, are detailed in the attached documents. Further information and details about the recall can be found on the company's website. Contact details for inquiries are provided below.",migration,food contact materials,other,plastics
2020,1,16,ie,Safety Alert: Potential DBP Migration in Selected IKEA Travel Mugs,"IKEA is issuing a safety alert regarding potential migration of dibutyl phthalate (DBP) in certain Troligtvis travel mugs.  This notification concerns specific beige (article number 504.124.47) and blue (article number 504.269.20) mugs manufactured in India.  These mugs were sold between October 2019 and January 2020.  While elevated levels of DBP have been detected, chronic exposure is anticipated.  Store staff will be displaying notices about the recall.  The recall does not affect mugs marked 'Made in Italy'. Customers with potentially affected mugs should return them to IKEA stores for a full refund.  Further details regarding the affected batch codes will be provided shortly.",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall: Plastic Utensils Containing Elevated Levels of Hazardous Chemicals,"A voluntary recall is being initiated for certain batches of nylon kitchen utensils due to exceeding permissible limits of harmful chemical compounds.  These utensils, potentially posing a health risk to consumers, should be immediately removed from use and returned to the point of purchase for a full refund.  Affected products are detailed in a supplementary document.  The chemical implicated in this incident is primary aromatic amines.  No known immediate health risks exist for previous use.  This recall is a precautionary measure.  Contact customer service for further details.  Incident Number: 2023-10-27-001",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall: Potential Chemical Leaching from Plastic Utensils,"A precautionary recall is being initiated for certain plastic kitchen utensils due to potential chemical migration exceeding regulatory limits.  Affected products may leach harmful substances into food.  This alert, issued on May 7, 2024, addresses batches of various plastic utensils, with specific details outlined in the accompanying document.  Customers who have purchased implicated items should immediately cease use and return the product.  While health risks are currently not anticipated from short-term use, a proactive recall is warranted.  Contact customer service for details on returns and refunds.  The product recall number is 2024.37, categorized as a Health Information Alert. Further details regarding affected batches and product codes are available in the attached documentation.  The origin of the implicated products remains unknown.  The overall hazard category is Chemical Leaching, affecting Food Contact Products, specifically plastic-based utensils.",migration,food contact materials,other,plastics
2020,8,7,ie,Fiskars Spoon Recall: Potential Chemical Exposure Risk,"Fiskars is recalling a specific batch of their Functional Form Spoons due to a potential chemical migration issue.  The affected spoons, featuring a nylon body and orange silicone rim, may contain elevated levels of primary aromatic amines, potentially posing a risk to consumers.  The recall, identified as notification 2020.45, affects batch code 191223 with product code 1027299.  These spoons were manufactured in China and may have been purchased through Amazon.  Customers with this specific batch of spoons are advised to discontinue use immediately and contact Fiskars for a full refund or replacement.  This recall is for informational purposes only, and is not yet categorized as a serious safety hazard by authorities.",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall: Plastic Utensils with Elevated Chemical Levels,"Urgent recall initiated for various plastic kitchen utensils due to exceeding permissible chemical limits.  The implicated items, detailed in the attached report, may contain elevated levels of harmful substances.  Consumers are urged to immediately discontinue use and contact the manufacturer for a full refund or replacement.  Health concerns are potentially present, with further details outlined in the incident report.  This recall is categorized as a safety alert with notification ID 2023-10-27-R10.  No injuries have been reported at this time.",migration,food contact materials,other,plastics
2018,9,21,us,Recall of Zweigle's Inc. Oven-Baked Meat Loaves Due to Potential Sodium Nitrite Exceedance,"Rochester, NY – Zweigle’s Inc. is recalling a limited number of oven-baked meat loaf products due to a possible exceedance of permissible sodium nitrite levels.  The recall affects approximately 6,082 pounds of ready-to-eat meat loaf, packaged in 9-pound boxes containing two half-loaves.  Production dates range from June 29th, 2018, to August 27th, 2018. Specific product identifiers include 'Olive LOAF Oven Baked' items with ""Use By"" dates of 8/22/18, 9/12/18, 9/19/18, 10/4/18, and 10/17/18. The case code is 070534075225.  The product also carries establishment number EST. 5333.  These items were distributed to retail locations in western New York. The recall was initiated following routine inspection procedures by the USDA Food Safety and Inspection Service (FSIS) on September 20, 2018.  No adverse health reactions have been reported to date, but consumers are urged not to consume the recalled products.  Consumers should either discard the product or return it to the place of purchase.  Further details, including how to contact Zweigle's quality manager, Derek Annechino,  are provided below.  This recall affects a subset of meat products and presents a potential food safety concern related to sodium nitrite levels.  The USDA Meat and Poultry Hotline and the FSIS electronic complaint monitoring system offer additional resources for consumers.",food additives and flavourings,"meat, egg and dairy products",other,meat loaf
2019,12,17,au,Konjac Jelly Recall - Potential Choking Hazard,"A nationwide recall has been initiated for mini jelly cups containing konjac, specifically the Lychee Coconut variety.  These products, sold under the Orange Supermarket brand, pose a choking hazard due to the difficulty of the konjac's dissolution.  Between August 29, 2019, and November 21, 2019, consumers may have purchased this product nationally.  The affected product is identified by its 420g package size.  Consumers are urged not to consume these jellies and return them to any Orange Supermarket location for a full refund.  Further details and contact information are available in the attached recall notice.  This recall is being handled by the ACCC.  The hazard category is choking hazards, specifically associated with the use of the food additive E425 (konjac).  Contact Orange Supermarket at 02 9597 2016 or orangesupermarket@hotmail.com for further information. ",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2002,12,17,au,Australian Recall: Konjac Jelly Powder - Potential Health Risk,"A product recall has been initiated for Wah Lien Trading Pty Ltd's Konnyaku Jelly Powder due to an unapproved ingredient.  Lot number 2002/5883, with a use-by date of July 24, 2004, contains the non-permitted additive, Konjac (E 425).  This product, packaged in 250 gram plastic packs, is potentially hazardous for consumers.  Do not consume.  Return to the point of purchase for a full refund.  For further details or assistance, contact Wah Lien Trading Pty Ltd at (03) 9376 2888.  This recall affects products sold in South Australia and Victoria.  The Food Standards Australia New Zealand (FSANZ) is coordinating the recall efforts.  This product is classified as confectionery, and the hazard relates to unauthorized food additives.  Consumers with concerns should contact FSANZ directly for assistance with this incident.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2020,6,11,us,New York State Issues Recall for Confectionery Product Due to Potential Allergen Risk,"The New York State Department of Agriculture and Markets, Food Safety and Inspection, has initiated a recall for a batch of fruit-flavored jellies distributed nationwide. The recall affects 21.1oz (600g) packs of  Xi Zhi Liang Fruit Jelly Cups distributed by RONG SHING TRADING NY INC.  The product, packaged in a distinctive pink, yellow, or blue plastic backpack container with individual jelly cups inside and a toy car, is believed to contain an unauthorized additive that could pose an allergic reaction risk.  This recall is prompted by recent concerns and follows a routine inspection finding elevated levels of e425, a konjac-derived ingredient, surpassing permissible limits. The affected products were sold in various retail food stores across the state and the nationwide distribution.  The implicated UPC code is 6902934982138. Consumers with these recalled products are advised to discard the item immediately. Retailers are requested to remove this product from their shelves.  No reported allergic reactions have been made public.  Consumers with questions or who have purchased the affected product can contact RONG SHING TRADING NY INC. at 718-308-1177 or rongshing4757@gmail.com.  Full refunds will be provided at point of purchase.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2018,11,25,au,Konjac Jelly Recall: Potential Choking Hazard,"Ottovo International Trading Pty Ltd is recalling several batches of kiwi-flavored and lactic acid-infused mini jelly cups due to the presence of an unauthorized food additive, konjac.  The recall, initiated by the Australian Competition and Consumer Commission (ACCC), covers products sold between June 4th, 2018, and November 16th, 2018, in Victoria.  Konjac, a component in the jellies, poses a potential choking hazard, particularly for young children.  Consumers are advised to immediately stop consuming the recalled jellies and return them to the point of purchase for a full refund.  A complete list of retailers involved in the recall is included in the attached document.  Further inquiries can be directed to ottovo@minfa.com.au. The product in question is categorised as confectionery jellies.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2018,11,15,au,Konjac Jelly Recall - Potential Choking Hazard,"My Queen Pty Ltd is recalling certain batches of their Cici Jelly and Cici Jelly with Dairy products due to a potential choking hazard.  The affected products, 360g containers of mini jelly cups containing konjac, are prohibited in Australia.  Konjac's properties can cause the jelly to become lodged in the throat, potentially blocking airflow.  Consumers are urged to immediately discontinue consumption and return the product to the point of purchase for a full refund.  Further details and contact information are available on the recall advertisement, accessible through the link provided.  This incident highlights the importance of adherence to Australian food safety regulations concerning konjac.  The Australian Competition and Consumer Commission (ACCC) is the responsible regulator for this recall, and consumers with questions or concerns are encouraged to contact them directly.  Do not consume these recalled products.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2018,12,2,au,Konjac Jelly Recall: Potential Choking Hazard,"Fortune Town International Trading Pty Ltd is issuing a recall for mini jelly cups containing konjac, due to a potential choking hazard.  The product, distributed nationally from September 21, 2018, to November 24, 2018, may contain an unauthorized food additive, E425 (konjac), which is permanently banned in Australia.  This product poses a significant risk of choking, especially if consumed whole.  Consumers who purchased these jellies should immediately discontinue consumption and return them to the point of purchase for a full refund.  Further inquiries can be directed to Fortune Town International Trading Pty Ltd at 03 9702 3001, Monday through Friday, 8:30 AM to 5:00 PM.  The Australian Competition and Consumer Commission (ACCC) is overseeing this recall.  This recall affects mini jelly cups sold in Asian stores and supermarkets across the country.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2009,10,1,au,Jelly Product Recall Due to Unauthorized Additive,"A recall has been initiated for several varieties of Wong Coco jellies due to the presence of an unauthorized additive, konjac powder, in the product.  The affected products include Wong Coco Konnyaku Jelly and Wong Coco Mini Jelly Nata de Coco, packaged in various cup counts and sizes.  Consumers are urged to immediately discontinue consumption of these items.   Affected products carry various best-before dates, ranging from early 2010. Consumers should return the product to their point of purchase for a full refund.  The responsible regulator for this recall is the Australian Competition and Consumer Commission (ACCC). This incident highlights the importance of consumer safety and responsible food handling practices. The hazard category is food additives and the product category is confectionery, with the specific hazard being the unauthorized use of E425 (konjac) and the implicated product being various jellies. Nine retailers are involved. Further information and supporting documents are available from the ACCC.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2021,1,5,hk,Premier Food Ltd. Dates Recall Due to Undisclosed Preservatives,"A recall has been initiated for a batch of dates distributed by Premier Food Ltd. following the discovery of undisclosed preservatives.  Tests on a sample of the 450g prepackaged dates, originating from China, revealed the presence of sorbic acid (69 ppm) and sulfur dioxide (41 ppm).  While these levels are within legal limits, the additives were not declared on the product label.  This poses a potential health risk to consumers with allergies to these preservatives.  The Centre for Food Safety (CFS) has instructed the vendor to recall the affected batch and advises against consumption.  Consumers should not consume the affected product and retailers should stop selling it immediately. Further investigation into the matter is underway.",food additives and flavourings,fruits and vegetables,other,dates
2017,1,18,us,Ohio Distribution Center Recalls Mislabeled Turkey Product,"A recall has been initiated for approximately 1,905 pounds of Harry & David Ready to Heat Fully Cooked Turkey, due to mislabeling. The product, produced and packaged in November 2016, was distributed to an Ohio distribution center.  The misbranding issue, identified on January 16, 2017, involves the omission of sodium nitrite from the label.  No adverse reactions have been reported.  The affected products bear establishment number P-1161 and have lot numbers 3276 and 3286, with a case code V20HD2MV.  Consumers are advised to not consume the affected product.  Contact information for further details is available on the USDA website.",food additives and flavourings,"meat, egg and dairy products",other,turkey and turkey preparations
2009,11,12,na,Dr. Pepper Recall: Potential Health Risk Identified in Irish Bottled Drinks,A recent recall has been initiated by a major beverage distributor in relation to certain batches of Dr Pepper bottles sold in Northern Ireland and the Republic of Ireland.  Preliminary investigations suggest a potential health concern linked to unspecified contaminant levels. Customers are urged to inspect their existing stock using the provided batch codes and best-before dates. Further details and contact information for the affected parties are available from the relevant regulatory bodies.  No other Dr. Pepper products are currently believed to be affected.  This incident underscores the importance of proper product handling and monitoring at all stages of the production and distribution chain.  The affected batches are limited in scope and distribution; consumers are asked to exercise caution and refrain from consuming the affected batches.  The Food Safety Authority is collaborating with the beverage manufacturer to mitigate any potential risks.  Detailed information regarding batch codes and dates of manufacture is critical to identifying and managing potentially impacted products.,food additives and flavourings,non-alcoholic beverages,other,carbonated beverage
2018,11,26,au,Green Tea Jelly Recall - Potential Konjac Hazard,"Formosa Trading Pty Ltd is recalling its XZL 117g Green Tea Jelly due to an unapproved ingredient.  The product, sold in mini jelly cups, contains konjac, a substance not authorized for use in Australian food products.  This recall affects batches sold nationwide from October 1st, 2018, to November 8th, 2018.  Consumers who purchased this product should immediately discontinue consumption and return it to the point of purchase for a full refund.  The presence of konjac poses a potential choking hazard, particularly for young children, if consumed in large quantities.  The Australian Competition and Consumer Commission (ACCC) initiated this recall.  Affected retailers include, but are not limited to, Great Eastern Hong Kong Supermarket, Gold Plus Supermarket, Claremont Supermarket, Great Asian Trading Pty Ltd, The Asian Store Grocery, and Crown Asian Supermarket (Elizabeth/Spencer).  Further information and customer service can be obtained via formosatradingtw@gmail.com.  This incident highlights the importance of strict adherence to food safety standards in the confectionery industry.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2019,1,10,ie,Recall of Orange Sugar Paste Due to Excessive Coloring Agents,"Urgent Recall Notice for PME Tiger Lilly Orange Sugar Paste.  Batch 1236, with a 'best before' date of 25/10/2019 and a 250g package size, is being recalled from all UK retailers.  Elevated levels of coloring agents Quinoline Yellow (E104) and Ponceau 4R (E124) were identified exceeding EU regulatory limits, detailed in Regulation (EC) 1333/2008 Annex II. This recall is necessary to protect consumers and ensure food safety.  Consumers with this product are urged to return it to the point of purchase for a full refund.  Contact details are listed on the packaging.  Incident ID: 2019-01-PME-Orange-Recall.",food additives and flavourings,confectionery,other,orange sugar paste
2010,11,29,au,Haigh's Chocolate Recall: Potential Allergen in Christmas Cake,"Haigh's Chocolates is recalling a batch of their 450g Gourmet Christmas Cakes due to a potential allergen contamination concern.  The cakes, sold in clear plastic boxes with cellophane wrapping, were distributed in New South Wales, South Australia, and Victoria between November 9th and 29th, 2010.  The affected cakes have a ""Best Before"" date of September 19, 2011 or October 2, 2011.  Consumers who purchased these cakes are urged to immediately cease consumption and contact Haigh's Chocolates for a full refund. This recall was coordinated by Food Standards Australia New Zealand.  A detailed recall notice, including supporting documentation, is available on their website.  For further information and return instructions, please contact Haigh's Customer Service at 1800 819 757.",food additives and flavourings,cereals and bakery products,other,cakes
2014,12,6,hk,Taiwan Bean Curd Recall Due to Unlisted Dye,"Urgent consumer alert issued by the Centre for Food Safety (CFS) regarding a recent Taiwan black pepper dried bean curd recall.  A pre-packaged product, ""Towfu Cake"", manufactured by Techang Food Co, Ltd and distributed in 70-gram packages, is affected.  The product's ""Best Before"" date is March 24, 2015.  Initial testing by the CFS revealed the presence of Dimethyl Yellow, an unapproved food coloring.  While no definitive human health risks are established, the CFS is proactively advising against consumption to exercise caution. Affected retailers have been instructed to remove the product from shelves.  Import and distribution chains are also cooperating in recall efforts. The CFS remains vigilant, conducting ongoing investigation, and will maintain communications with the Taiwan regulatory authority.  For further details, refer to the CFS press release dated December 6, 2014.",food additives and flavourings,herbs and spices,other,black pepper
2021,1,12,ie,Monster Energy Product Recall: Potential Propylene Glycol Exceedance,"Monster Energy Company, based in the Netherlands, is initiating a voluntary recall of specific energy drink products due to a potential exceeding of propylene glycol levels.  While the company reports no immediate health concerns, precautionary measures are being taken to ensure consumer safety. The recall impacts all batches of the affected products.  Further details, including affected drink types, batch codes, and a list of implicated products, are available via company channels and online.  This action is being taken proactively to address the situation.  Affected products are non-alcoholic beverages.",food additives and flavourings,non-alcoholic beverages,other,energy drink
2020,5,5,uk,Urgent Recall: Masala Spice Mix Contains Unknown Allergen & Potential Toxin,"A recall is underway for a specific masala spice mix due to potential health risks. Shahzada Industries' GoGo Fresh & Sweet Pan Masala, distributed by Top Star Marketing UK Ltd., has been identified as containing an unapproved additive and an unidentified allergen source.  The unapproved additive poses a health concern, while the unknown allergen presents a significant risk to individuals with allergies or intolerances.  The 150g packs are affected.  Consumers are advised not to consume the product and to contact Top Star Marketing UK Ltd. at info@topstarmarketinguk.com or 07912 030 129 for a full refund.  Alternatively, product return is possible at the point of purchase for those making essential trips to the store. Retailers displaying the product will feature dedicated point-of-sale notices.  Further details on product recalls and withdrawal procedures are available on request.",food additives and flavourings,herbs and spices,other,masala spice mix
2020,8,31,ca,Emergency Recall: Potential Allergen Contamination in Restaurant Spring Rolls,"Urgent Notice:  A potential allergen contamination affecting certain spring roll products distributed through the Diana Distribution Centre Ltd. network has prompted an immediate recall.  Customers are strongly advised to avoid consuming these spring rolls, pending further investigation and the resolution of the safety issue.  The affected items are primarily designed for institutional and hospitality use and were distributed throughout Ontario.  The specific details, along with the complete recall list, can be found on the CFIA website.  If you have purchased these products, please do not consume them and contact the CFIA at 1-800-442-2342. Additional information is accessible on our website. The health and safety of our consumers is our utmost concern.",food additives and flavourings,prepared dishes and snacks,other,spring rolls
2021,3,14,au,Konjac Jelly Recall in NSW & ACT,"Hehongdaan (Australia) Pty Ltd is recalling XZL Flavour Jelly mini jelly cups due to an unpermitted ingredient, konjac.  The product, with a best-before date of September 23, 2021, and production date of September 24, 2020,  is potentially hazardous.  Konjac's properties may cause choking if lodged in the throat.  Consumers are urged not to consume the product and return it to the point of purchase for a full refund.  Affected stores are Asian grocery stores in New South Wales and the Australian Capital Territory. Contact Hehongdaan (Australia) Pty Ltd for further details at 0405 689 384 or hehongdaan@gmail.com. The Australian Competition and Consumer Commission (ACCC) is overseeing this recall.  The recall period began December 2, 2020 and ended December 16, 2020.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2018,5,23,uk,Urgent Recall: Certain Flavored Jellies Pose Choking Risk,"A precautionary recall has been issued for specific batches of jelly products from True Value Candys Ltd.  Certain flavored jellies, including the Super Jelly Cone and Super Pudding Cone varieties, have been identified as potentially posing a choking hazard due to an unapproved ingredient.  The affected products are packaged in 400g bags containing 20 pieces each.  All batches of these items, regardless of best-before dates, are subject to recall.   Customers who have purchased these products are urged to immediately discontinue consumption and return the item to the point of purchase for a full refund.  A dedicated point-of-sale notice outlining the recall details is available in all affected retail locations.  Further details regarding the recall and the specific ingredient in question can be found on True Value Candys Ltd's website.  No other True Value Candys Ltd products are currently affected.  This recall is due to the presence of an unapproved food additive.   The affected products fall within the confectionery category and the hazard category for food additives and flavourings.  Consumers should prioritize their safety and comply with the recall instructions.",food additives and flavourings,confectionery,other,jellies
2011,10,27,au,Devondale UHT Milk Recall Due to Potential Spoilage,"A recall has been initiated for a specific batch of Devondale UHT Skim Milk due to a potential bacterial spoilage risk.  Affected products were packaged in 2-liter tetra brick containers with a ""Best Before"" date of June 5, 2012.  Batch codes 06:08 to 07:08, and APN/EAN 9300639600536, are included in the recall.  Consumers are urged not to consume the affected milk, as it may exhibit undesirable flavors and odors.  Affected products should be returned to the point of purchase for a full refund.  Consumers with any health concerns should consult a medical professional.  For more information, contact the toll-free number 1800 032 479.  The recall affects stores nationwide including Coles Supermarkets and IGA stores (in WA and QLD) and Murray Goulbourne Trading Store in Corryong, VIC.  Food Standards Australia New Zealand is coordinating this recall.  Detailed information and supporting documentation can be found in the accompanying press release.",organoleptic aspects,"meat, egg and dairy products",spoilage,milk
2020,1,30,ca,Costco Recalls Certain Almond Butter Due to Quality Issue,"A recall has been initiated by Costco Canada Inc. for specific batches of Kirkland Signature Creamy Almond Butter.  The affected product, a 765g container, is being recalled due to potential spoilage issues.  Consumers who have purchased the butter with the specific lot codes listed on the product are advised to return it to Costco for a full refund.  The affected products were distributed in New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, and Quebec.  Customers can contact Costco Canada Inc. for further information or to return the product.  The recall was issued on February 12, 2024.  For inquiries, please contact Costco customer service directly.  This recall is related to organoleptic aspects and pertains to almond products.",organoleptic aspects,"nuts, nut products and seeds",spoilage,almond products
2021,2,1,ca,Sobeys Recall: Potential Spoilage Issue with Panache Dressing,"Sobeys Inc. is issuing a recall for certain Panache Sweet Onion Poppy Seed Dressing products due to a potential spoilage issue.  The recall affects 350ml bottles distributed across Alberta, British Columbia, Manitoba, Ontario, and Saskatchewan.  The recall was initiated on February 1, 2021, and impacted products have a best-before date of 2021-OC-16 and 2021-OC-30.  Consumers who have purchased affected products are advised to discontinue use and return them to the point of purchase. Affected products are easily identifiable by UPC codes: 6 23682 1222 9.  Further details, including potential health risks and proper disposal instructions, can be obtained by contacting Sobeys Customer Relations or the Canadian Food Inspection Agency (CFIA) directly. The CFIA is investigating this incident.  Customers can contact us at 1-800-442-2342.  Media inquiries should be directed to 1-613-773-6600.  The incident was logged on February 2, 2021.",organoleptic aspects,"soups, broths, sauces and condiments",spoilage,dressing sauces
