year,month,day,country,title,text,hazard-category,product-category,hazard,product
2020,5,7,ie,Urgent Recall of Plastic Utensils: Potential Health Risk,"Consumers are urged to immediately discontinue use of certain batches of plastic kitchen utensils.  Preliminary findings suggest the presence of elevated levels of primary aromatic amines, exceeding EU safety guidelines.  These chemicals may leach into food.  While immediate health concerns are not anticipated, proactive measures are recommended.  Specific affected products, batch codes, and countries of origin are listed in the detailed report.  Reference Incident Report 2023-08-29. Contact information for returns and inquiries is provided in the appendix.",migration,food contact materials,other,plastics
2020,1,16,ie,Indian-Made IKEA Travel Mugs Recalled Due to Potential Chemical Leaching,"IKEA is initiating a recall for certain Troligtvis travel mugs manufactured in India.  The recall affects two specific mug variations: beige (article number 504.124.47) and blue (article number 504.269.20).  These mugs, sold between October 2019 and January 2020, may contain elevated levels of a chemical that can migrate into the contained substance, potentially posing a hazard.  The recall does not include mugs marked 'Made in Italy'.  Affected mugs should be returned to IKEA for a full refund or exchange.  This recall is a preventative measure, and health concerns are not anticipated with short-term or sporadic exposure.  Customers are advised to check their mug's country of origin on the product label.  Detailed recall information is available on the IKEA website.",migration,food contact materials,other,plastics
2020,1,16,ie,Indian-Made IKEA Mugs Recalled Due to Potential Chemical Leaching,"IKEA is initiating a recall for certain Troligtvis travel mugs manufactured in India.  The recall affects beige (article number 504.124.47) and blue (article number 504.269.20) models, sold between October 2019 and January 2020.  The issue involves potential leaching of dibutyl phthalate (DBP).  While not expected to cause immediate health concerns, prolonged exposure is a concern.  Store-based notifications will detail the recall.  Mugs marked 'Made in Italy' are not impacted.  This recall affects food-contact plastic products.",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall of Plastic Utensils - Potential Health Risk,"Urgent recall initiated for certain batches of plastic kitchen utensils due to exceeding allowable levels of potentially harmful chemicals.  These utensils, used for food preparation, may have leachate levels exceeding EU standards for certain primary aromatic amines.  Consumers are urged to immediately cease use of any affected utensils and return them to the point of purchase for a full refund.  Health risks are considered minimal with short-term use, however, precautionary measures are strongly recommended.  A detailed list of affected products and batch codes is available on the manufacturer's website.  Contact information is also listed for any questions or concerns.  Incident report ID: 2023-10-27-001.  Product Category: Plastics. Hazard Category: Chemical Migration.",migration,food contact materials,other,plastics
2020,1,16,ie,India-Made IKEA Travel Mugs Recalled Due to Potential Chemical Leaching,"IKEA is initiating a recall for certain Troligtvis travel mugs manufactured in India.  The recall affects two specific mug models: beige (article number 504.124.47) and blue (article number 504.269.20).  These mugs, sold between October 2019 and January 2020, may contain elevated levels of a chemical that can leach out into food and beverages.  While chronic exposure concerns are low, the company is proactively recalling these items.  Recall notices will be posted at IKEA stores.  This recall does not apply to Troligtvis travel mugs marked 'Made in Italy'.  Affected mugs were sold in India and are potentially present in other parts of the world.  The affected products are plastic food-contact materials.",migration,food contact materials,other,plastics
2020,8,7,ie,Fiskars Spoon Recall: Potential Chemical Exposure,"Fiskars is recalling a batch of Functional Form Spoons due to a possible chemical migration issue.  Certain spoons, with a specific batch code (191223), may contain potentially harmful primary aromatic amines that could leach into food.  The spoons, orange silicone rimmed, have a product code 1027299 and originate from China. Consumers who purchased this batch of spoons from Amazon should immediately discontinue use and return the product to the retailer for a full refund. This recall is categorized as an information alert, and Fiskars urges affected customers to follow up with customer service for further guidance on the return process.  Affected Batch: 191223.  Date of Recall Notification: August 7, 2020.",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall:  Plastic Utensils with Potential BPA Contamination,"A recall is being initiated for certain batches of plastic utensils due to potential contamination with Bisphenol A (BPA) above regulatory thresholds.  These utensils are implicated in food contact.  Users should immediately discontinue use of the affected items, and consumers should contact the manufacturer for return instructions and replacement.  Health risks are currently under evaluation, but preliminary reports suggest potential long-term concerns.  This is a critical safety alert, affecting various product codes and batches listed in the attached document, with unknown regions of origin.  Full details on affected products and batch numbers are provided in the detailed report.  Contact the consumer hotline for further information.  Reference number for this recall is 2023-10-27-BPA-Recall.",migration,food contact materials,other,plastics
2020,8,7,ie,Fiskars Spoon Recall: Potential Chemical Exposure,"Fiskars is recalling a batch of their Functional Form Spoons due to a potential health hazard.  Certain spoons, specifically batch 191223 (product code 1027299), manufactured in China, may contain elevated levels of primary aromatic amines, which could migrate into food.  The spoons feature a nylon body and orange silicone rim.  Consumers who purchased this specific batch of spoons from Amazon are advised to immediately discontinue use and return the product to the point of purchase or contact Fiskars for a full refund.  This recall is strictly for information purposes.  Additional details on the recall and return process can be found on the Fiskars website.",migration,food contact materials,other,plastics
2020,1,16,ie,Indian-Made IKEA Travel Mugs Recalled Due to Potential Chemical Leaching,"IKEA is initiating a recall of certain Troligtvis travel mugs due to potential leaching of a chemical substance.  Specifically, the beige (article number 504.124.47) and blue (article number 504.269.20) mugs, manufactured in India, are affected.  These mugs were sold between October 2019 and January 2020.  No health concerns are anticipated due to the nature of exposure.  Affected mugs will be identified by a visible point-of-sale notice at IKEA stores. The recall does not include mugs labeled as ""Made in Italy.""",migration,food contact materials,other,plastics
2020,5,7,ie,Urgent Recall: Plastic Utensils Pose Potential Chemical Exposure Risk,"A recall is underway for certain batches of plastic utensils due to elevated levels of potentially harmful chemicals exceeding EU safety thresholds.  These utensils, used primarily for food preparation, are implicated in leaching primary aromatic amines into food.  While immediate health effects aren't anticipated, precautionary measures are essential.  Affected batches are identified in a supplementary document.  Consumers are urged to stop using these utensils and return them for a full refund.  Incident ID: 2023-10-27-UTENSIL-RECALL.  Contact information and further details are available at [link to website].  The affected products include various types of plastic cookware, serving utensils, and cutting boards.",migration,food contact materials,other,plastics
2020,5,5,uk,Urgent Recall: Masala Spice Mix Containing Unknown Allergens,"A product recall has been initiated for a masala spice mix, due to potential health risks.  Shahzada Industries' GoGo Fresh & Sweet Pan Masala, distributed by Top Star Marketing UK Ltd., is being recalled.  The product contains an unidentified allergen, potentially causing allergic reactions, in addition to a suspected, unapproved food coloring.  Customers who have purchased the 150g pack of GoGo Fresh & Sweet Pan Masala are urged to immediately discontinue consumption.  Contact Top Star Marketing UK Ltd. at 07912 030 129 or info@topstarmarketinguk.com to arrange a full refund.  Alternatively, the product may be returned to the point of purchase for a full refund.  Store-based notice boards include details of the recall.  Customers are advised to exercise caution when consuming products with unknown ingredients or unauthorized additives.  Further information regarding the exact nature of the identified allergen is pending. Ref: FSA-PRIN-23-2020",food additives and flavourings,herbs and spices,other,masala spice mix
2018,9,21,us,Olive Loaf Recall: Potential Sodium Nitrite Issue,"A recall has been initiated for certain batches of Olive Loaf Oven Baked pork products.  Concerns over sodium nitrite levels exceeding regulatory limits prompted the action, affecting approximately 9-lb boxes with two half-loaves.  The products were distributed in western New York retail locations between June 29th and August 27th, 2018.  Specific 'Use By' dates and case codes are outlined in the product details.  No reported illnesses have been linked to the affected pork products.  Consumers are strongly advised to discard any purchased product and return it to the place of purchase. Further details regarding the recall can be found on the USDA Food Safety and Inspection Service website.  Contact information for Zweigle’s Inc. quality manager is included for questions.",food additives and flavourings,"meat, egg and dairy products",other,meat loaf
2020,6,11,us,Brooklyn Trading Firm Recalls Colored Jelly Packs Due to Potential Choking Risk,"A recall has been initiated for a specific line of brightly colored jelly packs, manufactured by Rong Shing Trading NY Inc. in Brooklyn, NY.  The affected product,  21.1 oz (600g) Xi Zhi Liang Fruit Jelly Cups, sold nationwide, is being recalled due to a potential choking hazard.  Initial concerns stemmed from the presence of a prohibited ingredient, konjac powder,  within small, individual jelly cups. While no consumer injuries have been reported, the New York State Department of Agriculture and Markets found the product inconsistent with FDA import alert 35-15 guidelines.  These guidelines specifically prevent the importation of konjac powder jelly cups. Consumers who have purchased the product, identified by the UPC code 6902934982138, and the date code ""BEST BEFORE 12.30.2020,"" are urged to return the product for a full refund. The recalled jelly cups were packaged in pink, yellow, and blue plastic backpacks, each containing a number of individual jelly cups, and a small toy car in a pouch.  Contact Rong Shing Trading NY Inc. at 718-308-1177 or rongshing4757@gmail.com for further information.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2021,3,14,au,Konjac Jelly Recall in NSW/ACT - Potential Throat Hazard,"Hehongdaan (Australia) Pty Ltd is recalling XZL Flavour Jelly mini jelly cups due to a serious hazard.  The product, containing the unauthorized food additive konjac, poses a choking risk.  Konjac does not dissolve easily, and if lodged in the throat, it can obstruct breathing.  The recall affects 360g containers of mini jelly cups, with production dates from 24/09/2020 and a best-before date of 23/09/2021.  Consumers are urged to immediately discontinue consumption and return the product to any Asian grocery store in NSW or ACT where it was purchased for a full refund.  For further assistance, contact Hehongdaan at 0405 689 384 or hehongdaan@gmail.com. The Australian Competition and Consumer Commission (ACCC) is overseeing this recall.  This recall specifically affects jellies with konjac as an ingredient.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2014,12,6,hk,Taiwan Dried Bean Curd Recall: Potential Allergen Detected,"Urgent recall initiated for a specific batch of black pepper dried bean curd produced by Techang Food Co, Ltd.  The affected product, identified as ""Towfu Cake"", features a 70-gram net weight and a best-before date of March 24, 2015.  Initial testing conducted by the Centre for Food Safety (CFS) revealed the presence of a potential allergen, prompting immediate action.  While the exact nature of the allergen is still under investigation,  consumers are advised not to consume this batch of bean curd.  Retailers and distributors are directed to immediately remove the product from shelves.  Further details and updates will be provided as the investigation progresses.  Consumers are urged to contact the CFS directly for any questions or concerns. This recall affects products originating from Taiwan.",food additives and flavourings,herbs and spices,other,black pepper
2009,11,12,na,Dr. Pepper Recall in Ireland: Potential Health Concern,"A recent recall by Coca-Cola Hellenic Bottling Co. (CCHBC) involves certain batches of Dr. Pepper 500ml PET bottles in Ireland.  The affected batches, distributed primarily in Northern Ireland, contain potentially elevated levels of a specific chemical compound.  No other products are currently implicated.  Customers who received these batches should immediately discontinue use and return the product for a full refund.   Complete details, including batch codes and best-by dates, are available from the official company channels and the Food Standards Agency.  Affected consumers are urged to contact the dedicated helpline for further assistance.",food additives and flavourings,non-alcoholic beverages,other,carbonated beverage
2018,5,23,uk,True Value Candys Recall: Potential Allergen Contamination in Assorted Fruit Flavored Jellies,"True Value Candys Ltd is issuing a voluntary recall of certain batches of Super Jelly Cone and Super Pudding Cone confectionery products.  A recent review of ingredient lists revealed the potential for an undeclared allergen, possibly cross-contamination with a prohibited ingredient.  While no confirmed cases of adverse reactions have been reported, the company is proactively taking this measure to ensure consumer safety.  The affected products are the 400g bags of Super Jelly Cone and Super Pudding Cone, each containing 20 pieces and featuring assorted fruit flavors.  All batches are included in the recall, regardless of best before date.  Consumers who have purchased these products are advised not to consume them and to return them to the point of purchase for a full refund.  Retail stores will be displaying point-of-sale notices outlining the reason for the recall and return procedure.  This recall does not affect other True Value Candys Ltd products.  This action follows standard operating procedures for product safety and adheres to the highest food industry safety standards.  For further details or questions, please contact True Value Candys customer service directly.  Reference number: TVC-Recall-2023-07-27. This recall does not affect other products. ",food additives and flavourings,confectionery,other,jellies
2017,10,5,au,Konjac Jelly Recall: New Choice Assorted Mini Fruit Jellies,"Evermore Group Pty Ltd is recalling New Choice Assorted Mini Fruit Jelly Cups due to an unauthorized food additive.  The product, featuring a 300g pack of assorted fruit jellies, contains Konjac (E425), a substance permanently prohibited in Australia.  This recall affects products sold between April 30, 2017 and September 21, 2017, primarily through Asian grocery stores and convenience stores in New South Wales, as well as some selected newsagencies.  Consumers who purchased these jellies are urged to immediately discontinue consumption.  A potential choking hazard exists if the jellies are swallowed whole, as they may lodge in the throat and impede breathing.  Consumers should return the product to the point of purchase for a full refund.  The Australian Competition and Consumer Commission (ACCC) is overseeing this recall.  Further details and supporting documentation are available in the attached advertisement.  The hazard category is food additives and flavorings.  The product category is confectionery. The product involved is fruit jellies.  The specific hazard is the unauthorised use of konjac (E425).  This recall is critical for consumer safety.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2018,11,15,au,Konjac Jelly Recall: Potential Choking Hazard,"My Queen Pty Ltd is recalling certain batches of konjac jelly due to a potential choking hazard.  The affected products, featuring 360g mini jelly cups, contain konjac, an ingredient currently banned for use in Australian food products.  Consumers who have purchased these jellies, sold in NSW and ACT Asian grocery stores, should immediately stop consumption and return them to the point of purchase for a full refund.  The Australian Competition and Consumer Commission (ACCC) is overseeing this recall.  A choking risk exists due to the konjac's properties, which make it difficult to dissolve in the throat.  Call My Queen Pty Ltd at 0433 565 116 for further information or concerns.  Detailed recall information is available in the attached advertisement document.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2020,8,31,ca,Diana Distribution Centre Ltd. Spring Roll Recall - Undeclared Allergen,"Urgent Recall Notice issued by the Canadian Food Inspection Agency (CFIA) for certain Vegetarian Spring Rolls manufactured by Diana Distribution Centre Ltd.  The recall, effective September 1, 2020, is due to the undeclared presence of a major allergen, specifically soy.  The potentially affected products were distributed in Ontario, primarily to hotels, restaurants, and institutional settings.  Consumers who have purchased the recalled items should immediately discontinue use and contact the CFIA for a full product list and further instructions. Reference number for this recall is 14037.  Public inquiries can be made to 1-800-444-1212 or via email at cfia.recall.enquiries@canada.ca",food additives and flavourings,prepared dishes and snacks,other,spring rolls
2018,11,26,au,Australian Recall: Konjac Jelly Product - Potential Choking Hazard,"Formosa Trading Pty Ltd is issuing a nationwide recall for their XZL 117g Green Tea Jelly product, due to a potentially dangerous ingredient.  The product, sold in mini jelly cups, contains unauthorized konjac (E425), a food additive banned in Australia.  This recall affects various retail locations including Great Eastern, Gold Plus, Claremont, Great Asian Trading, and several Crown Asian Supermarket branches across the nation.  Consumers who purchased this product between October 1st, 2018, and November 8th, 2018, should immediately cease consumption.  A full refund is available at the point of purchase.  The product presents a choking hazard if ingested whole, as the konjac could lodge in the throat, potentially restricting breathing.  For further information or to obtain a full refund, contact Formosa Trading Pty Ltd directly.  This recall is overseen by the Australian Competition and Consumer Commission (ACCC).",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2020,7,9,ie,Urgent Recall: Erythrosine Contamination in Taro Paste Rice Cakes,"A product recall is being implemented for certain batches of Mong Lee Shang Taro Paste Rice Cakes due to the presence of an unapproved food coloring, erythrosine (E 127).  The implicated batches, originating from Taiwan, include various best-before dates spanning from August 2020 to September 2021.  Consumers are urged to immediately check their pantries for affected products and discard any found matching the listed details.  Detailed information regarding affected batches and best-before dates is available at [insert relevant link].   This recall affects the product's 300g packages.  Further inquiries can be directed to [insert contact information].  The contaminated product presents no immediate threat to human health, but consumers are advised to dispose of the product to prevent potential allergic reactions.  The issue is being actively investigated.",food additives and flavourings,cereals and bakery products,other,rice cakes
2018,12,2,au,Ottovo Recall: Konjac Jelly Cups - Potential Health Risk,"Ottovo International Trading Pty Ltd is issuing a recall for certain batches of mini jelly cups due to an unauthorized ingredient.  The affected products, sold between June 4, 2018 and October 30, 2018, contain konjac, a food additive not permitted in Australia.  Consumers who purchased these jellies, including Mango & Strawberry and Mango/Egg flavors, should immediately stop consuming the product and return it to the point of purchase for a full refund.  The recall involves multiple retailers in Victoria.  The potential hazard associated with ingesting the konjac is choking.  Contact Ottovo International Trading at ottovo@mingfa.com.au or refer to the detailed recall advertisement for further information.  This recall is being administered by the Australian Competition and Consumer Commission (ACCC).",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2019,1,10,ie,Urgent Recall: Orange Sugar Paste Containing Exceeding Colorant Levels,"A recall has been initiated for a batch of orange sugar paste due to exceeding permissible levels of food colorants.  This action affects PME Tiger Lilly Orange Sugar Paste, batch code 1236, with a best-before date of 25/10/2019 and a 250g pack size.  Consumers who have purchased this product are advised to not consume it and return it to the point of purchase for a full refund.  The product's origin is the United Kingdom.  The recall is prompted by elevated levels of Quinoline Yellow (E104) and Ponceau 4R (E124), exceeding permitted limits as outlined by Regulation (EC) 1333/2008. Further details and contact information are available on the PME website.",food additives and flavourings,confectionery,other,orange sugar paste
2009,10,1,au,Konjac Jelly Recall Affecting Multiple Retailers in NSW,"A recent product recall involves two types of konjac jelly, Wong Coco Konnyaku Jelly and Wong Coco Mini Jelly Nata de Coco, distributed by Sony Trading Pty Ltd.  The recall, initiated by the Australian Competition and Consumer Commission (ACCC), is due to the presence of an unauthorized food additive, konjac powder (E425).  The affected products, ranging in size from 8 cups of 14 grams to 15 cups of 16 grams, have differing best-before dates.  Consumers are urged to immediately stop consumption and return the product to the original point of purchase for a full refund.  The recall affects 9 retailers across New South Wales.  Potential health hazards include choking.  Further details and supporting documentation, including the recall advertisement, are available via the ACCC website. This recall highlights the importance of accurate ingredient labeling and safe food handling practices. ",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2019,12,17,au,Konjac Jelly Recall: Potential Throat-Blocking Hazard,"Orange Supermarket Ultimo is issuing a recall for mini jelly cups due to a potential choking hazard.  The product, Lychee Coconut Jelly 420g Mini Jelly Cups, contains the unauthorized food additive konjac.  Konjac's properties can cause the jelly to lodge in the throat, potentially blocking airway passage.  Affected products were sold nationally between August 29th, 2019, and November 21st, 2019.  Consumers are urged to immediately discontinue consumption and return the product to Orange Supermarket Ultimo for a full refund.  Contact information for inquiries is: 02 9597 2016 or orangesupermarket@hotmail.com.  The Australian Competition and Consumer Commission (ACCC) is the responsible regulator for this recall.  Recall documentation is available as Recall advertisement.pdf.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2010,11,29,au,Haigh's Chocolates Recall - Incorrect Ingredients,"Haigh's Chocolates is recalling a batch of gourmet Christmas cakes due to the presence of undeclared preservatives and coloring agents. The affected cakes, 450g in size, were packaged in cellophane-wrapped clear plastic boxes, and have a Best Before date between September 19, 2011 and October 2, 2011. These cakes could potentially cause adverse reactions in consumers due to the presence of unlisted additives. Customers are advised to return the affected product to any Haigh's retail store for a full refund. The recall impacts products distributed in New South Wales, South Australia, and Victoria.  The recall was initiated by Food Standards Australia New Zealand.  Consumers with any concerns should contact Haigh's customer service at 1800 819 757 for more information.",food additives and flavourings,cereals and bakery products,other,cakes
2021,1,12,ie,Monster Energy Drink Recall: Potential Propylene Glycol Exceedance,"Monster Energy Company, based in the Netherlands, is initiating a voluntary recall of select energy drink products due to a potential exceeding of propylene glycol levels. This action follows recent quality control testing which detected potentially elevated levels of the substance in certain batches.  While current data suggests no immediate health concern, precautionary measures are being taken to remove affected beverages from shelves. Consumers who have purchased implicated products are encouraged to return them to their place of purchase for a full refund.  Further details regarding affected product lines, batch codes, and countries affected are available in the full recall notice.  This incident involves a potential breach in quality control procedures, but is not anticipated to cause any serious health effects.  The recall covers all batches of implicated products from the Netherlands.",food additives and flavourings,non-alcoholic beverages,other,energy drink
2018,11,18,au,Konjac Jelly Recall - Potential Choking Hazard,"Merry Seasons Kiwi Flavour Mini Jelly Cups, 360g, have been recalled due to a potential choking hazard.  The product contains konjac, an ingredient that can pose a significant risk of obstructing airways.  Consumers who purchased these jellies between October 2nd, 2018 and November 1st, 2018, are strongly advised to not consume them.  Immediately return the product to the point of purchase for a full refund.  Further inquiries can be directed to Merry Seasons customer service at 03 9662 3317. The Australian Competition and Consumer Commission (ACCC) is overseeing this recall. This issue pertains to the unauthorised use of E425 (konjac) in a confectionery product.  Consumers exhibiting discomfort or experiencing difficulties after ingestion should seek immediate medical attention.",food additives and flavourings,confectionery,e 425 - konjac unauthorised,jellies
2017,1,18,us,Ohio Distribution Center Recalls Mislabeled Turkey Products,"A recall has been initiated for approximately 1,905 pounds of Harry & David Ready to Heat Fully Cooked Turkey products due to incorrect labeling.  The products, packaged on November 23, 2016, were intended for distribution through a Ohio facility.  The mislabeling inadvertently omits sodium nitrite, a critical ingredient, from the label.  The recall was triggered by a customer complaint on January 16, 2017. The affected product, with case code V20HD2MV and lot numbers 3276 and 3286, bears establishment number EST. P-1161.  No reported illnesses are connected to this recall.   Consumers with concerns should contact a medical professional.  Further details and contact information for inquiries are available on the USDA Food Safety and Inspection Service website. ",food additives and flavourings,"meat, egg and dairy products",other,turkey and turkey preparations
2021,4,7,ca,Leadbetter Foods Inc. Issues Recall for Potential Sensory Defect,"Leadbetter Foods Inc. is recalling a specific batch of Leadbetters Cowboy Burgers due to a potential sensory issue.  The recall, initiated by the Canadian Food Inspection Agency (CFIA) on April 7, 2021, involves 1.36 kg packages of Leadbetters Cowboy Burgers with UPC code 8 73587 00167 4 and lot number 41940.  This recall is a precautionary measure due to a possible problem with the flavor and texture of the product.  The product may not meet quality standards and is being recalled to prevent customer dissatisfaction.  Consumers are advised not to consume the affected product and to return it to the place of purchase for a full refund.  The CFIA is urging consumers to contact the company for any questions at 1-800-442-2342 or cfia.enquiries-demandederenseignements.acia@canada.ca. Media inquiries should be directed to 613-773-6600 or cfia.media.acia@canada.ca. The recall affects retail locations in Ontario. Further details, including the specific nature of the sensory issue, are available through the CFIA website.",organoleptic aspects,"meat, egg and dairy products",spoilage,other not classified meat products
2014,9,16,ca,Agropur Recalls Sealtest and Mac's Chocolate Milk Due to Quality Concerns,"Agropur Coopérative, a dairy distributor, has initiated a recall of Sealtest and Mac's brand chocolate milk products in Ontario due to potential quality issues. The recall, effective September 16, 2014, affects various sizes of the product, spanning from 237 ml to 20 liters.  The recalled products show signs of spoilage, categorized as a non-hazardous quality issue by the CFIA (Class 3). The recall impacts both retail and institutional (hotel/restaurant) channels.  Consumers and industry partners can seek further information by contacting the CFIA's online feedback form.  Detailed UPC codes and product sizes are included in the official recall notice. The issue involves organoleptic aspects, specifically spoilage, of the milk products.",organoleptic aspects,"meat, egg and dairy products",spoilage,other dairy products
1999,7,12,au,Nestle Ice Cream Recall: Potential Sanitizer Contamination,"Nestle Australia Ltd. is recalling a specific batch of 8-pack Billabong chocolate ice cream due to possible contamination with food-grade sanitizer.  The recall, effective July 12, 1999, involves 660ml tubs with a ""Best Before"" date of February 16, 2000.  Affected ice cream may exhibit an unusual taste.  Consumers are urged to return the entire carton to their point of purchase for a full refund and properly dispose of any remaining product.  Consumers should call 1800 069 678 for inquiries. This recall does not affect individually sold Billabong ice creams.",organoleptic aspects,ices and desserts,taste disturbance,ice cream
2011,9,21,ca,PepsiCo Recalls Gatorade Products Due to Spoilage Concerns,"PepsiCo Beverages Canada is recalling several Gatorade product lines due to potential spoilage issues.  The recall, effective September 21, 2011, covers various flavors and sizes of Gatorade G2 Electrolyte Beverage and Gatorade G Thirst Quencher.  The affected products may exhibit undesirable organoleptic characteristics, indicating a potential spoilage hazard.  No health risks are expected; however, the products are being recalled as a precautionary measure.  Consumers are urged to check their pantries for affected items and dispose of any recalled products.  The complete list of affected products, including UPC codes, is available on the CFIA website.  This recall is being issued due to quality control concerns during the production process.  Consumers with any questions can contact the CFIA directly or check the official PepsiCo website for updates.",organoleptic aspects,non-alcoholic beverages,spoilage,sport drink
